display_name,username,verified,profile_image_url,tweet_text,datetime,tweet_url,image_urls,replies,retweets,likes,views,profile,climate_relevance_label,english_translation
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"BOM PASTOR | “O verdadeiro líder conhece o seu povo, ouve sua voz e caminha com ele.”
(João 10,27-30 – Evangelho do Bom Pastor)

Neste Domingo, o Evangelho nos apresenta a imagem do Bom Pastor: aquele que não governa com autoritarismo, mas com amor, escuta e compromisso com a vida plena de seu povo.

A mensagem é clara: liderar é servir. É estar atento à voz das ovelhas, o povo, sobretudo aquelas que mais sofrem. 

A UNITA acredita e trabalha por uma Angola onde a liderança política seja feita com empatia, responsabilidade e fidelidade à verdade. Inspirados por este Evangelho, reafirmamos nosso compromisso com a justiça, a liberdade e a construção de um país mais fraterno, onde ninguém se sinta esquecido ou silenciado.

Que este domingo seja um chamado à consciência e à esperança.

 #EvangelhoDoDia   #DomingoDoBomPastor   #LiderançaComPropósito   #UNITA   #Angola   #PolíticaComValores",2025-05-18T12:43:59.000Z,https://x.com/AdalbertoCostaJ/status/1924083544852255187,https://pbs.twimg.com/media/GrO3sSOWMAA1HkH?format=jpg&name=900x900,1,3,57,1161,https://twitter.com/AdalbertoCostaJ,unlikely,"GOOD SHEPHERD | ""The true leader knows his people, hears their voice, and walks with them."" (John 10:27-30 

– Gospel of the Good Shepherd)

This Sunday, the Gospel presents us with the image of the Good Shepherd: one who does not govern with authoritarianism, but with love, listening, and commitment to the full life of his people.

The message is clear: to lead is to serve. It is to be attentive to the voice of the sheep, the people, especially those who suffer most.

UNITA believes and works for an Angola where political leadership is exercised with empathy, responsibility, and fidelity to the truth. Inspired by this Gospel, we reaffirm our commitment to justice, freedom, and the construction of a more fraternal country, where no one feels forgotten or silenced.

May this Sunday be a call to consciousness and hope.

#GospelOfTheDay #GoodShepherdSunday #LeadershipWithPurpose #UNITA #Angola #PoliticsWithValues"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"ENCONTRO COM A CEAST | Esta manhã, reunimo-nos com a liderança da Igreja Católica em Angola, na sede da CEAST(Conferência Episcopal de Angola  e São Tomé), em Luanda. Foi um momento de escuta e reflexão sobre os desafios que o nosso país enfrenta.

Num tempo marcado por profundas dificuldades sociais, económicas e políticas, reafirmo: precisamos ouvir mais e falar com responsabilidade. O diálogo com instituições como a Igreja Católica é fundamental para construirmos soluções inclusivas, duradouras e verdadeiramente ao serviço dos angolanos.

Continuaremos a trabalhar com todos os setores da sociedade, com sentido de missão, para um futuro mais justo e solidário.

 #UNITA   #AdalbertoCostaJúnior   #Angola   #CEAST   #DiálogoNacional   #JuntosPorAngola",2025-05-22T14:34:56.000Z,https://x.com/AdalbertoCostaJ/status/1925561016521277635,"https://pbs.twimg.com/media/Grj3iKpXsAAGXTU?format=jpg&name=small, https://pbs.twimg.com/media/Grj3iKsWEAAtAPu?format=jpg&name=small, https://pbs.twimg.com/media/Grj3iKpXkAA960b?format=jpg&name=small",1,1,47,4799,https://twitter.com/AdalbertoCostaJ,unlikely,"MEETING WITH CEAST | This morning, we met with the leadership of the Catholic Church in Angola, at the headquarters of CEAST (Episcopal Conference of Angola and São Tomé), in Luanda. It was a moment of listening and reflection on the challenges our country faces.In a time marked by deep social, economic, and political difficulties, I reaffirm: we need to listen more and speak responsibly. Dialogue with institutions like the Catholic Church is fundamental to building inclusive, lasting solutions that truly serve Angolans.We will continue to work with all sectors of society, with a sense of mission, for a more just and supportive future.#UNITA #AdalbertoCostaJúnior #Angola #CEAST #NationalDialogue #TogetherForAngola"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"FISCALIZAÇÃO || Os Deputados da UNITA foram convidados a irem fazer justificações, mas o Grupo Parlamentar recusou porque seria uma negação daquilo que absoluta daquilo que é a missão fundamental do Deputado.",2025-05-22T14:39:56.000Z,https://x.com/AdalbertoCostaJ/status/1925562274942488939,,0,0,25,1216,https://twitter.com/AdalbertoCostaJ,unlikely,"OVERSIGHT || The UNITA Deputies were invited to go and make justifications, but the Parliamentary Group refused because it would be an absolute denial of what is the fundamental mission of a Deputy."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Neste Dia de África, acreditamos que, com vontade política verdadeira e conjugada, com mais união entre os povos e lideranças éticas e visionárias , chegaremos ao destino comum que tanto desejamos. Uma África livre, próspera, democrática e justa, como sonharam Kwame Nkrumah, Amílcar Cabral, Patrice Lumumba, Holden Roberto,Jonas Savimbi Agostinho Neto, e tantos outros pan-africanistas que ousaram sonhar alto.",2025-05-25T20:17:10.000Z,https://x.com/AdalbertoCostaJ/status/1926734308342997145,"https://abs-0.twimg.com/emoji/v2/svg/1f506.svg, https://pbs.twimg.com/media/Gr0iosHXEAAEemy?format=jpg&name=small",0,0,0,0,https://twitter.com/AdalbertoCostaJ,unlikely,"On this Africa Day, we believe that, with true and combined political will, with more union among peoples and ethical and visionary leadership, we will reach the common destiny we so desire. A free, prosperous, democratic and just Africa, as dreamed by Kwame Nkrumah, Amílcar Cabral, Patrice Lumumba, Holden Roberto, Jonas Savimbi, Agostinho Neto, and so many other pan-Africanists who dared to dream big."
Cláudio Silva,CaipLounge,False,https://pbs.twimg.com/profile_images/1919275157853495296/ieBXNmHs_bigger.jpg,"O próximo Conversas Economias Sem Makas será no dia 7 de Julho no Epic Sana e terá como keynote speaker  @AdalbertoCostaJ , disse agora  @crosado . O tema: Quais as políticas económicas alternativas para Angola?",2025-05-26T07:23:39.000Z,https://x.com/CaipLounge/status/1926902033430282536,,7,6,51,2188,https://twitter.com/CaipLounge,unlikely,"The next Conversations Economies Without Makas will be on July 7th at Epic Sana and will have @AdalbertoCostaJ as keynote speaker, @crosado just said. The topic: What are the alternative economic policies for Angola?"
Carlos Rosado de Carvalho,crosado,False,https://pbs.twimg.com/profile_images/1947938768641470464/2OOdCsoP_bigger.jpg,"Adalberto Costa Júnior, presidente da UNITA, é o Keynote Speaker das III CONVERSAS ECONOMIA 100 MAKAS com o tema “QUE POLÍTICAS ECONÓMICAS ALTERNATIVAS PARA ANGOLA”, 7 Julho 2025, Epic Sana Luanda
 http:// carlosrosadodecarvalho.com 
924 444 747; 935 542 036
info@carlosrosadodecarvalho.com",2025-05-26T09:05:00.000Z,https://x.com/crosado/status/1926927537038328062,https://pbs.twimg.com/media/Gr3RvSmXkAAr4w5?format=jpg&name=900x900,3,22,125,4820,https://twitter.com/crosado,unlikely,"Adalberto Costa Júnior, president of UNITA, is the Keynote Speaker of the III ECONOMY 100 MAKAS CONVERSATIONS with the theme “WHAT ALTERNATIVE ECONOMIC POLICIES FOR ANGOLA”, July 7, 2025, Epic Sana Luanda http://carlosrosadodecarvalho.com 924 444 747; 935 542 036 info@carlosrosadodecarvalho.com"
Carlos Rosado de Carvalho,crosado,False,https://pbs.twimg.com/profile_images/1947938768641470464/2OOdCsoP_bigger.jpg,"III CONVERSAS ECONOMIA 100 MAKAS com ADALBERTO COSTA JUNIOR, presidente da UNITA, e o tema 'QUE POLÍTICAS ECONÓMICAS ALTERNATIVAS PARA ANGOLA?', dia 07 de Julho, Hotel Epic SANA Luanda

Informações sobre Ingressos, Patrocínios e  Programa
 http:// carlosrosadodecarvalho.com  
+244 924 444 747",2025-06-02T14:54:18.000Z,https://x.com/crosado/status/1929552158426366350,https://pbs.twimg.com/ext_tw_video_thumb/1929551842763010049/pu/img/N_SvpK4zm386pNRT.jpg,2,29,131,3279,https://twitter.com/crosado,unlikely,"III ECONOMY 100 MAKAS CONVERSATIONS with ADALBERTO COSTA JUNIOR, president of UNITA, and the theme 'WHAT ALTERNATIVE ECONOMIC POLICIES FOR ANGOLA?', July 07, Hotel Epic SANA Luanda Information on Tickets, Sponsorships and Program http://carlosrosadodecarvalho.com +244 924 444 747"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,Mais um índice negativo para o executivo Angolano. A Comissão Europeia actualizou a lista dos países que representam alto risco de corrupção e de lavagem de dinheiro e infelizmente Angola também foi incluída.,2025-06-10T16:11:20.000Z,https://x.com/AdalbertoCostaJ/status/1932470646212071516,https://pbs.twimg.com/card_img/1980545057964064768/DEdJyc4_?format=jpg&name=900x900,2,2,29,823,https://twitter.com/AdalbertoCostaJ,unlikely,"Another negative index for the Angolan executive. The European Commission updated the list of countries that represent a high risk of corruption and money laundering, and unfortunately Angola was also included."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"DESPEDIDA | Na aldeia de Lopitanga, município do Andulo, província do Bié, terra de raízes profundas e memórias eternas, testemunhámos neste sábado o último adeus à matriarca Judith Chinakussoki Malheiro Pena, irmã mais velha do líder Fundador do nosso Partido, Dr. Jonas Malheiro Savimbi.

Em Lopitanga, onde se cruzam a história, a luta e os afectos, repousa agora uma guardiã dos valores da família Savimbi. A sua memória viverá entre os embondeiros, nas narrativas que tecem a identidade de uma nação e nos corações daqueles que a conheceram.
Paz à sua alma. Honra à sua memória.
Descansa em paz, mulemba dos nossos valores.",2025-06-22T20:58:43.000Z,https://x.com/AdalbertoCostaJ/status/1936891625747210697,"https://abs-0.twimg.com/emoji/v2/svg/1f33f.svg, https://abs-0.twimg.com/emoji/v2/svg/1f54a.svg, https://pbs.twimg.com/media/GuE4qiqWMAADnYC?format=jpg&name=small, https://pbs.twimg.com/media/GuE4qiqXEAAfXcB?format=jpg&name=small, https://pbs.twimg.com/media/GuE4qiqXQAAdYdT?format=jpg&name=small, https://pbs.twimg.com/media/GuE4qiwXQAAV6Ws?format=jpg&name=small",0,1,12,650,https://twitter.com/AdalbertoCostaJ,unlikely,"FAREWELL | In the village of Lopitanga, Andulo municipality, Bié province, a land of deep roots and eternal memories, we witnessed this Saturday the last farewell to the matriarch Judith Chinakussoki Malheiro Pena, elder sister of the Founding Leader of our Party, Dr. Jonas Malheiro Savimbi. In Lopitanga, where history, struggle, and affections intertwine, a guardian of the Savimbi family's values now rests. Her memory will live among the baobab trees, in the narratives that weave the identity of a nation and in the hearts of those who knew her. Peace to her soul. Honor to her memory. Rest in peace, 'mulemba' of our values."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"ATÉ SEMPRE! | Acompanhamos hoje, com profundo pesar e reverência, o nosso companheiro de luta, deputado Diamantino Domingos Mussokola, na sua última morada. Os seus restos mortais repousam agora na aldeia do Kanusi, comuna de Chivaúlo, município do Andulo, província do Bié, um solo sagrado, moldado pela memória e pelo espírito dos que antes de nós trilharam o caminho da dignidade e do serviço.

Ali, entre a paisagem que o viu nascer e os seus ancestrais que o aguardavam, prestámos-lhe o último adeus. O seu falecimento, no passado dia 13, em Luanda, representa uma perda prematura, um golpe duro para a sua família, para o nosso Partido e para o país, aos quais serviu com competência, lealdade e uma dedicação inquestionável. Foi, até ao fim, um homem de missão.

Na tradição africana, acreditamos que os que partem antes de nós tornam-se guardiões silenciosos do nosso destino. E na fé cristã, cremos que a vida não termina no túmulo, mas renasce em Deus. 

Descanse em paz, companheiro. Que Deus o receba. Que os nossos ancestrais o guardem. Que a sua memória viva em nós.",2025-06-22T20:59:50.000Z,https://x.com/AdalbertoCostaJ/status/1936891905318818150,"https://abs-0.twimg.com/emoji/v2/svg/1f54a.svg, https://abs-0.twimg.com/emoji/v2/svg/1f5a4.svg, https://pbs.twimg.com/media/GuE4673XMAAG5Z3?format=jpg&name=medium, https://pbs.twimg.com/media/GuE4672X0AEY4FD?format=jpg&name=small, https://pbs.twimg.com/media/GuE467zXAAAI7Yb?format=jpg&name=small",3,2,31,1087,https://twitter.com/AdalbertoCostaJ,unlikely,"FAREWELL! | Today, with deep sorrow and reverence, we accompanied our comrade-in-arms, deputy Diamantino Domingos Mussokola, to his final resting place. His remains now rest in Kanusi village, Chivaúlo commune, Andulo municipality, Bié province, a sacred soil, shaped by the memory and spirit of those who, before us, trod the path of dignity and service.There, amidst the landscape that saw him born and his ancestors who awaited him, we bid him our last farewell. His passing, on the 13th, in Luanda, represents a premature loss, a hard blow to his family, to our Party and to the country, whom he served with competence, loyalty and unquestionable dedication. He was, to the end, a man of mission.In African tradition, we believe that those who depart before us become silent guardians of our destiny. And in the Christian faith, we believe that life does not end in the tomb, but is reborn in God.Rest in peace, comrade. May God receive him. May our ancestors guard him. May his memory live in us."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"NOSSA LUZ | A força da nossa UNITA está enraizada em cada aldeia, em cada comuna, em cada município, e também nas nossas cidades. É aí que mora a resistência verdadeira, a luz que mantém acesa a chama da nossa luta pela democracia e pela liberdade.

No último fim de semana, ao passar pelo Município do Mungo, na província do Huambo, a caminho do Bié, senti no coração o calor de cada palavra, o abraço sincero de cada dirigente e militante do nosso partido. Foi um momento de força e esperança, um encontro espontâneo que renovou meu ânimo.

É nas bases, junto ao povo, que reside a mística da UNITA, essa energia que não se abala diante das dificuldades. Apesar das vicissitudes, nosso espírito segue firme, sempre alto, sempre forte.

Um abraço fraterno e um bom dia a cada angolano e angolana!",2025-06-24T10:15:36.000Z,https://x.com/AdalbertoCostaJ/status/1937454555005882872,"https://pbs.twimg.com/media/GuM4pZlXQAAF1AZ?format=jpg&name=small, https://pbs.twimg.com/media/GuM4pZnXgAAW6Rr?format=jpg&name=small",0,1,24,678,https://twitter.com/AdalbertoCostaJ,unlikely,"OUR LIGHT | The strength of our UNITA is rooted in every village, in every commune, in every municipality, and also in our cities. That is where true resistance resides, the light that keeps alive the flame of our struggle for democracy and freedom.Last weekend, passing through the Municipality of Mungo, in Huambo province, on the way to Bié, I felt in my heart the warmth of every word, the sincere embrace of every leader and militant of our party. It was a moment of strength and hope, a spontaneous encounter that renewed my spirit.It is at the grassroots, with the people, that the mystique of UNITA resides, that energy that is not shaken by difficulties. Despite the vicissitudes, our spirit remains firm, always high, always strong.A fraternal embrace and a good day to every Angolan man and woman!"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"REFLEXÃO DOMINICAL | Neste domingo consagrado à fé e à missão, elevo meu coração em oração por Angola. Reservo, como sempre fiz desde o Seminário, este momento sagrado para escutar a Palavra e refletir sobre o nosso caminho como povo.
Num país onde a pobreza não é natural, mas causada. Onde quem governa abandonou a missão de cuidar, e usa o bem comum para comprar consciências e subjugar o povo, precisamos levantar a voz como Pedro, com firmeza e convicção.

Que a luz do Evangelho nos guie, e que a coragem de São Paulo nos inspire a sermos a voz dos que clamam por justiça, a mão que ampara os mais frágeis e o coração que nunca abandona a luta por uma Angola verdadeiramente livre e próspera.

Que Deus abençoe Angola e nos dê força para continuar, porque a verdadeira mudança começa na fé, na coragem e na união de todos nós.

 #DomingoDeReflexão   #UNITA   #PalavradeDeus   #AngolaParaTodos",2025-06-29T16:01:49.000Z,https://x.com/AdalbertoCostaJ/status/1939353622090772905,https://abs-0.twimg.com/emoji/v2/svg/1f54a.svg,0,1,18,730,https://twitter.com/AdalbertoCostaJ,unlikely,"SUNDAY REFLECTION | This Sunday consecrated to faith and mission, I lift my heart in prayer for Angola. I reserve, as I always have since the Seminary, this sacred moment to listen to the Word and reflect on our path as a people. In a country where poverty is not natural, but caused. Where those who govern have abandoned the mission of caring, and use the common good to buy consciences and subjugate the people, we need to raise our voice like Peter, with firmness and conviction. May the light of the Gospel guide us, and may the courage of Saint Paul inspire us to be the voice of those who cry out for justice, the hand that supports the most fragile and the heart that never abandons the struggle for a truly free and prosperous Angola. May God bless Angola and give us strength to continue, because true change begins with faith, courage, and the unity of us all. #SundayReflection #UNITA #WordOfGod #AngolaForEveryone"
Vanguard Africa,VanguardAfrica,False,https://pbs.twimg.com/profile_images/1438559481181478913/siiJl8rv_bigger.jpg,"Alongside the Platform for African Democrats, we stand in unwavering solidarity with  @TunduALissu  and call for his immediate and unconditional release. His ongoing persecution sends a deeply troubling message about  #Tanzania 's lack of justice and democracy.  #FreeTunduLissu",2025-07-01T13:29:06.000Z,https://x.com/VanguardAfrica/status/1940039964563317061,https://pbs.twimg.com/media/GuxmLCDXwAA5x0V?format=jpg&name=small,6,93,220,17404,https://twitter.com/VanguardAfrica,unlikely,"Alongside the Platform for African Democrats, we stand in unwavering solidarity with @TunduALissu and call for his immediate and unconditional release. His ongoing persecution sends a deeply troubling message about #Tanzania's lack of justice and democracy. #FreeTunduLissu"
UNITA,UNITA_OFICIAL,True,https://pbs.twimg.com/profile_images/1517636322185420802/RT5lgZzB_bigger.jpg,"Após a brilhante participação na Conversa 100 Makas, o Presidente Adalberto Costa Júnior concedeu alguns minutos aos jornalistas. Acompanhe!",2025-07-08T11:14:56.000Z,https://x.com/UNITA_OFICIAL/status/1942542917119402097,,0,0,0,0,https://twitter.com/UNITA_OFICIAL,unlikely,"After his brilliant participation in Conversa 100 Makas, President Adalberto Costa Júnior granted a few minutes to journalists. Follow along!"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"O crescimento económico não é uma questão de sorte, mas de escolhas colectivas reflectidas nas leis, nos incentivos e na ordem institucional. Onde há liberdade económica, floresce a inovação, expande-se o investimento e melhora a qualidade de vida.",2025-07-09T15:06:18.000Z,https://x.com/AdalbertoCostaJ/status/1942963530896175294,,6,25,237,4983,https://twitter.com/AdalbertoCostaJ,unlikely,"Economic growth is not a matter of luck, but of collective choices reflected in laws, incentives, and institutional order. Where there is economic freedom, innovation flourishes, investment expands, and the quality of life improves."
UNITA,UNITA_OFICIAL,True,https://pbs.twimg.com/profile_images/1517636322185420802/RT5lgZzB_bigger.jpg,"O Presidente Adalberto Costa Júnior começou a sua apresentação sobre as políticas económicas alternativas para Angola com um breve diagnóstico da nossa economia.
""Estudos internacionais estimam que Angola perdeu 600 mil milhões de dólares em: corrupção… e má gestão”",2025-07-10T13:43:04.000Z,https://x.com/UNITA_OFICIAL/status/1943304972528992261,,0,3,33,1306,https://twitter.com/UNITA_OFICIAL,unlikely,"President Adalberto Costa Júnior began his presentation on alternative economic policies for Angola with a brief diagnosis of our economy. ""International studies estimate that Angola lost 600 billion dollars in: corruption… and mismanagement"""
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Ontem, em Luanda, acedemos com honra e respeito ao convite para testemunhar a cerimónia dos 25 anos de sacerdócio de Sua Excelência, o Bispo D. Afonso Nunes, líder da Igreja de Nosso Senhor Jesus Cristo no Mundo - Tocoistas.

Endereçamos ao Bispo D. Afonso Nunes as nossas mais calorosas felicitações, augurando-lhe saúde, sabedoria e longos anos de liderança pastoral ao serviço do bem.

A UNITA reafirma o seu compromisso com o diálogo inter-religioso, com a liberdade de culto e com o respeito por todas as confissões.

 #UNITA   #PresidenteDaUNITA   #25AnosDeSacerdócio   #Dignidade   #Fé   #CompromissoComAngola",2025-07-13T11:00:08.000Z,https://x.com/AdalbertoCostaJ/status/1944351131871617171,"https://pbs.twimg.com/media/Gvu5Cn3XQAIBamA?format=jpg&name=small, https://pbs.twimg.com/media/Gvu5Cn5XQAAzMx9?format=jpg&name=small, https://pbs.twimg.com/media/Gvu5Cn6W0AALcRS?format=jpg&name=small, https://pbs.twimg.com/media/Gvu5CoDWMAAV1lw?format=jpg&name=small",1,3,26,807,https://twitter.com/AdalbertoCostaJ,unlikely,"Yesterday, in Luanda, we honorably and respectfully accepted the invitation to witness the ceremony of 25 years of priesthood of His Excellency, Bishop D. Afonso Nunes, leader of the Church of Our Lord Jesus Christ in the World - Tocoistas. We extend our warmest congratulations to Bishop D. Afonso Nunes, wishing him health, wisdom, and many years of pastoral leadership in the service of good. UNITA reaffirms its commitment to inter-religious dialogue, freedom of worship, and respect for all confessions. #UNITA #PresidenteDaUNITA #25YearsOfPriesthood #Dignity #Faith #CommitmentToAngola"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"VIOLÊNCIA GRATUITA | O deputado à Assembleia Nacional, Jeremias Mahula, foi atingido por gás lacrimogéneo lançado pela Polícia Nacional durante a violenta repressão a um protesto pacífico de cidadãos contra o aumento do preço dos combustíveis, uma medida amplamente contestada por seu impacto negativo no custo de vida.

O incidente, que expõe a crescente criminalização do direito à manifestação e a hostilidade das forças de ordem contra figuras institucionais, levanta sérias interrogações sobre o estado das liberdades fundamentais no país e o respeito devido aos representantes do povo.",2025-07-13T11:01:24.000Z,https://x.com/AdalbertoCostaJ/status/1944351450286408098,,3,17,123,3029,https://twitter.com/AdalbertoCostaJ,unlikely,"GRATUITOUS VIOLENCE | The Member of the National Assembly, Jeremias Mahula, was hit by tear gas launched by the National Police during the violent repression of a peaceful citizen protest against the increase in fuel prices, a measure widely contested for its negative impact on the cost of living.The incident, which exposes the growing criminalization of the right to protest and the hostility of law enforcement against institutional figures, raises serious questions about the state of fundamental freedoms in the country and the respect due to the people's representatives."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Ontem venceu a coragem cívica da juventude angolana.

Num país onde o medo é imposto, levantar a voz já é um acto de bravura e amor à pátria.
Saudamos todos os jovens que se organizaram e manifestaram com dignidade, exigindo respeito, justiça e um futuro melhor.

A cidadania não pode esgotar-se nos partidos políticos.
Enquanto Presidente da UNITA, reafirmo: continuaremos a defender o direito de cada cidadão de participar activamente na vida pública, de forma livre e consciente.
Democracia é também a liberdade de se expressar, de protestar e de propor caminhos.

Ontem, o povo falou. E continuará a falar.
Sigamos em frente com consciência, com firmeza e com paz.
Uma Angola nova precisa de cidadãos despertos, organizados e activos.",2025-07-13T20:00:15.000Z,https://x.com/AdalbertoCostaJ/status/1944487057143075042,,6,17,152,4422,https://twitter.com/AdalbertoCostaJ,unlikely,"Yesterday, the civic courage of Angolan youth prevailed.In a country where fear is imposed, raising one's voice is already an act of bravery and love for the homeland.We salute all young people who organized and demonstrated with dignity, demanding respect, justice, and a better future.Citizenship cannot be exhausted by political parties.As President of UNITA, I reaffirm: we will continue to defend the right of every citizen to actively participate in public life, freely and consciously.Democracy is also the freedom to express oneself, to protest, and to propose paths.Yesterday, the people spoke. And they will continue to speak.Let us move forward with consciousness, with firmness, and with peace.A new Angola needs awakened, organized, and active citizens."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Bom dia, Angola  

Temos a juventude. Temos a terra fértil. Temos os recursos naturais. Temos a força do nosso povo.

Falta-nos apenas a decisão colectiva de fazer diferente. Que hoje seja mais um passo rumo a essa escolha.",2025-07-14T09:19:29.000Z,https://x.com/AdalbertoCostaJ/status/1944688187407761447,https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f4.svg,12,11,181,3851,https://twitter.com/AdalbertoCostaJ,unlikely,"Good morning, Angola We have the youth. We have fertile land. We have natural resources. We have the strength of our people. We only lack the collective decision to do things differently. May today be another step towards that choice."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"COM QUEM GOVERNAR E COMO GOVERNAR?

A UNITA responde com clareza e compromisso: governar com os angolanos, acima de filiações partidárias.
Iniciativas como o Governo Inclusivo e Participativo (GIP) e a Frente Patriótica Unida (FPU) demonstram a nossa abertura ao diálogo, à pluralidade e à valorização de competências vindas da sociedade civil e de outros quadrantes políticos.
Porque governar é integrar, construir consensos e servir Angola com responsabilidade e visão.",2025-07-14T13:45:54.000Z,https://x.com/AdalbertoCostaJ/status/1944755236666511392,,1,2,35,811,https://twitter.com/AdalbertoCostaJ,unlikely,"WITH WHOM TO GOVERN AND HOW TO GOVERN?UNITA responds with clarity and commitment: govern with Angolans, above party affiliations.Initiatives such as the Inclusive and Participatory Government (GIP) and the United Patriotic Front (FPU) demonstrate our openness to dialogue, plurality, and the valuing of skills from civil society and other political sectors.Because governing is about integrating, building consensus, and serving Angola with responsibility and vision."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"A comunicação social pública está capturada. Transformou-se num instrumento de propaganda, ao serviço do poder, e não da verdade.
Sem imprensa livre, não há democracia que resista.
É urgente romper as amarras, devolver o microfone ao povo e restaurar o jornalismo como pilar da liberdade.",2025-07-15T09:35:56.000Z,https://x.com/AdalbertoCostaJ/status/1945054715764457894,https://pbs.twimg.com/amplify_video_thumb/1945054643307888641/img/zybYep9tgt5tavug.jpg,1,2,21,844,https://twitter.com/AdalbertoCostaJ,unlikely,"Public media is captured. It has become an instrument of propaganda, serving power, and not the truth.Without a free press, no democracy can resist.It is urgent to break the chains, give the microphone back to the people, and restore journalism as a pillar of freedom."
UNITA,UNITA_OFICIAL,True,https://pbs.twimg.com/profile_images/1517636322185420802/RT5lgZzB_bigger.jpg,"O Grupo Parlamentar da UNITA deu entrada no TC com uma providência cautelar para suspender a posse dos novos comissários da CNE, marcada para 17/07. O partido denuncia violações da Constituição e alerta para o risco de comprometer a transparência e credibilidade eleitoral.",2025-07-17T08:56:39.000Z,https://x.com/UNITA_OFICIAL/status/1945769608494920089,,0,0,0,0,https://twitter.com/UNITA_OFICIAL,unlikely,"The UNITA Parliamentary Group filed an injunction with the Constitutional Court to suspend the inauguration of the new CNE commissioners, scheduled for 07/17. The party denounces violations of the Constitution and warns of the risk of compromising electoral transparency and credibility."
